Date,temp
20190317 22:30:00,24
20190317 23:00:00,24
20190317 23:30:00,24
20190318 00:00:00,24
20190318 00:30:00,25
20190318 01:00:00,27
20190318 01:30:00,28
20190318 02:00:00,30
20190318 02:30:00,31
20190318 03:00:00,31
20190318 03:30:00,32
20190318 04:00:00,34
20190318 04:30:00,34
20190318 05:00:00,35
20190318 05:30:00,35
20190318 06:00:00,35
20190318 06:30:00,36
20190318 07:00:00,35
20190318 07:30:00,35
20190318 08:00:00,35
20190318 08:30:00,34
20190318 09:00:00,35
20190318 09:30:00,34
20190318 10:00:00,33
20190318 10:30:00,32
20190318 11:00:00,31
20190318 11:30:00,30
20190318 12:00:00,30
20190318 12:30:00,29
20190318 13:00:00,29
20190318 13:30:00,28
20190318 14:00:00,28
20190318 14:30:00,28
20190318 15:00:00,27
20190318 15:30:00,27
20190318 16:00:00,27
20190318 16:30:00,26
20190318 17:00:00,27
20190318 17:30:00,26
20190318 18:00:00,26
20190318 18:30:00,25
20190318 19:00:00,25
20190318 19:30:00,25
20190318 20:00:00,25
20190318 20:30:00,25
20190318 21:00:00,24
20190318 21:30:00,24
20190318 22:00:00,24
20190318 22:30:00,24
20190318 23:00:00,23
20190318 23:30:00,24
20190319 00:00:00,24
20190319 00:30:00,25
20190319 01:00:00,27
20190319 01:30:00,28
20190319 02:00:00,29
20190319 02:30:00,30
20190319 03:00:00,32
20190319 03:30:00,33
20190319 04:00:00,34
20190319 04:30:00,34
20190319 05:00:00,35
20190319 05:30:00,36
20190319 06:00:00,35
20190319 06:30:00,35
20190319 07:00:00,36
20190319 07:30:00,36
20190319 08:00:00,35
20190319 08:30:00,35
20190319 09:00:00,34
20190319 09:30:00,34
20190319 10:00:00,33
20190319 10:30:00,32
20190319 11:00:00,31
20190319 11:30:00,30
20190319 12:00:00,29
20190319 12:30:00,29
20190319 13:00:00,29
20190319 13:30:00,28
20190319 14:00:00,28
20190319 14:30:00,28
20190319 15:00:00,28
20190319 15:30:00,28
20190319 16:00:00,28
20190319 16:30:00,27
20190319 17:00:00,27
20190319 17:30:00,26
20190319 18:00:00,26
20190319 18:30:00,26
20190319 19:00:00,25
20190319 19:30:00,25
20190319 20:00:00,25
20190319 20:30:00,25
20190319 21:00:00,24
20190319 21:30:00,24
20190319 22:00:00,24
20190319 22:30:00,24
20190319 23:00:00,24
20190319 23:30:00,24
20190320 00:00:00,24
20190320 00:30:00,25
20190320 01:00:00,27
20190320 01:30:00,29
20190320 02:00:00,29
20190320 02:30:00,30
20190320 03:00:00,31
20190320 03:30:00,32
20190320 04:00:00,33
20190320 04:30:00,33
20190320 05:00:00,34
20190320 05:30:00,35
20190320 06:00:00,35
20190320 06:30:00,35
20190320 07:00:00,36
20190320 07:30:00,35
20190320 08:00:00,35
20190320 08:30:00,34
20190320 09:00:00,33
20190320 09:30:00,33
20190320 10:00:00,31
20190320 10:30:00,31
20190320 11:00:00,30
20190320 11:30:00,29
20190320 12:00:00,29
20190320 12:30:00,28
20190320 13:00:00,28
20190320 13:30:00,28
20190320 14:00:00,28
20190320 14:30:00,27
20190320 15:00:00,27
20190320 15:30:00,27
20190320 16:00:00,26
20190320 16:30:00,26
20190320 17:00:00,25
20190320 17:30:00,25
20190320 18:00:00,25
20190320 18:30:00,24
20190320 19:00:00,24
20190320 19:30:00,24
20190320 20:00:00,24
20190320 20:30:00,23
20190320 21:00:00,23
20190320 21:30:00,23
20190320 22:00:00,23
20190320 22:30:00,23
20190320 23:00:00,23
20190320 23:30:00,23
20190321 00:00:00,23
20190321 00:30:00,25
20190321 01:00:00,27
20190321 01:30:00,28
20190321 02:00:00,29
20190321 02:30:00,30
20190321 03:00:00,31
20190321 03:30:00,32
20190321 04:00:00,32
20190321 04:30:00,33
20190321 05:00:00,33
20190321 05:30:00,34
20190321 06:00:00,34
20190321 06:30:00,34
20190321 07:00:00,35
20190321 07:30:00,35
20190321 08:00:00,35
20190321 08:30:00,34
20190321 09:00:00,34
20190321 09:30:00,33
20190321 10:00:00,33
20190321 10:30:00,32
20190321 11:00:00,31
20190321 11:30:00,30
20190321 12:00:00,29
20190321 12:30:00,29
20190321 13:00:00,28
20190321 13:30:00,28
20190321 14:00:00,27
20190321 14:30:00,27
20190321 15:00:00,26
20190321 15:30:00,26
20190321 16:00:00,25
20190321 16:30:00,25
20190321 17:00:00,25
20190321 17:30:00,24
20190321 18:00:00,24
20190321 18:30:00,24
20190321 19:00:00,24
20190321 19:30:00,24
20190321 20:00:00,24
20190321 20:30:00,23
20190321 21:00:00,23
20190321 21:30:00,23
20190321 22:00:00,23
20190321 22:30:00,22
20190321 23:00:00,23
20190321 23:30:00,23
20190322 00:00:00,23
20190322 00:30:00,24
20190322 01:00:00,25
20190322 01:30:00,27
20190322 02:00:00,29
20190322 02:30:00,31
20190322 03:00:00,32
20190322 03:30:00,34
20190322 04:00:00,34
20190322 04:30:00,35
20190322 05:00:00,37
20190322 05:30:00,35
20190322 06:00:00,36
20190322 06:30:00,37
20190322 07:00:00,36
20190322 07:30:00,36
20190322 08:00:00,37
20190322 08:30:00,36
20190322 09:00:00,36
20190322 09:30:00,36
20190322 10:00:00,36
20190322 10:30:00,35
20190322 11:00:00,34
20190322 11:30:00,32
20190322 12:00:00,31
20190322 12:30:00,31
20190322 13:00:00,30
20190322 13:30:00,30
20190322 14:00:00,29
20190322 14:30:00,29
20190322 15:00:00,28
20190322 15:30:00,27
20190322 16:00:00,26
20190322 16:30:00,26
20190322 17:00:00,25
20190322 17:30:00,25
20190322 18:00:00,25
20190322 18:30:00,24
20190322 19:00:00,24
20190322 19:30:00,24
20190322 20:00:00,24
20190322 20:30:00,24
20190322 21:00:00,24
20190322 21:30:00,24
20190322 22:00:00,23
20190322 22:30:00,23
20190322 23:00:00,24
20190322 23:30:00,23
20190323 00:00:00,24
20190323 00:30:00,25
20190323 01:00:00,27
20190323 01:30:00,28
20190323 02:00:00,30
20190323 02:30:00,31
20190323 03:00:00,32
20190323 03:30:00,34
20190323 04:00:00,35
20190323 04:30:00,36
20190323 05:00:00,37
20190323 05:30:00,37
20190323 06:00:00,37
20190323 06:30:00,37
20190323 07:00:00,37
20190323 07:30:00,37
20190323 08:00:00,37
20190323 08:30:00,37
20190323 09:00:00,37
20190323 09:30:00,36
20190323 10:00:00,35
20190323 10:30:00,34
20190323 11:00:00,32
20190323 11:30:00,32
20190323 12:00:00,31
20190323 12:30:00,30
20190323 13:00:00,30
20190323 13:30:00,29
20190323 14:00:00,28
20190323 14:30:00,28
20190323 15:00:00,27
20190323 15:30:00,27
20190323 16:00:00,26
20190323 16:30:00,26
20190323 17:00:00,26
20190323 17:30:00,26
20190323 18:00:00,25
20190323 18:30:00,25
20190323 19:00:00,24
20190323 19:30:00,24
20190323 20:00:00,24
20190323 20:30:00,24
20190323 21:00:00,24
20190323 21:30:00,24
20190323 22:00:00,24
20190323 22:30:00,23
20190323 23:00:00,23
20190323 23:30:00,23
20190324 00:00:00,23
20190324 00:30:00,25
20190324 01:00:00,26
20190324 01:30:00,28
20190324 02:00:00,30
20190324 02:30:00,31
20190324 03:00:00,32
20190324 03:30:00,33
20190324 04:00:00,33
20190324 04:30:00,34
20190324 05:00:00,34
20190324 05:30:00,35
20190324 06:00:00,35
20190324 06:30:00,36
20190324 07:00:00,36
20190324 07:30:00,36
20190324 08:00:00,36
20190324 08:30:00,35
20190324 09:00:00,35
20190324 09:30:00,35
20190324 10:00:00,34
20190324 10:30:00,32
20190324 11:00:00,31
20190324 11:30:00,30
20190324 12:00:00,30
20190324 12:30:00,29
20190324 13:00:00,29
20190324 13:30:00,29
20190324 14:00:00,28
20190324 14:30:00,28
20190324 15:00:00,27
20190324 15:30:00,28
20190324 16:00:00,27
20190324 16:30:00,27
20190324 17:00:00,26
20190324 17:30:00,25
20190324 18:00:00,25
20190324 18:30:00,25
20190324 19:00:00,25
20190324 19:30:00,25
20190324 20:00:00,25
20190324 20:30:00,25
20190324 21:00:00,25
20190324 21:30:00,25
20190324 22:00:00,24
20190324 22:30:00,24
20190324 23:00:00,24
20190324 23:30:00,24
20190325 00:00:00,24
20190325 00:30:00,25
20190325 01:00:00,25
20190325 01:30:00,26
20190325 02:00:00,27
20190325 02:30:00,27
20190325 03:00:00,27
20190325 03:30:00,27
20190325 04:00:00,29
20190325 04:30:00,30
20190325 05:00:00,28
20190325 05:30:00,30
20190325 06:00:00,30
20190325 06:30:00,31
20190325 07:00:00,31
20190325 07:30:00,31
20190325 08:00:00,31
20190325 08:30:00,29
20190325 09:00:00,27
20190325 09:30:00,28
20190325 10:00:00,29
20190325 10:30:00,29
20190325 11:00:00,29
20190325 11:30:00,28
20190325 12:00:00,28
20190325 12:30:00,28
20190325 13:00:00,27
20190325 13:30:00,26
20190325 14:00:00,26
20190325 14:30:00,25
20190325 15:00:00,25
20190325 15:30:00,25
20190325 16:00:00,25
20190325 16:30:00,25
20190325 17:00:00,25
20190325 17:30:00,24
20190325 18:00:00,24
20190325 18:30:00,24
20190325 19:00:00,24
20190325 19:30:00,23
20190325 20:00:00,23
20190325 20:30:00,23
20190325 21:00:00,23
20190325 21:30:00,23
20190325 22:00:00,23
20190325 22:30:00,22
20190325 23:00:00,23
20190325 23:30:00,23
20190326 00:00:00,25
20190326 00:30:00,26
20190326 01:00:00,28
20190326 01:30:00,29
20190326 02:00:00,30
20190326 02:30:00,31
20190326 03:00:00,32
20190326 03:30:00,34
20190326 04:00:00,34
20190326 04:30:00,35
20190326 05:00:00,34
20190326 05:30:00,35
20190326 06:00:00,35
20190326 06:30:00,35
20190326 07:00:00,35
20190326 07:30:00,35
20190326 08:00:00,34
20190326 08:30:00,34
20190326 09:00:00,34
20190326 09:30:00,34
20190326 10:00:00,32
20190326 10:30:00,31
20190326 11:00:00,31
20190326 11:30:00,30
20190326 12:00:00,30
20190326 12:30:00,29
20190326 13:00:00,29
20190326 13:30:00,29
20190326 14:00:00,29
20190326 14:30:00,28
20190326 15:00:00,28
20190326 15:30:00,28
20190326 16:00:00,27
20190326 16:30:00,27
20190326 17:00:00,26
20190326 17:30:00,26
20190326 18:00:00,26
20190326 18:30:00,25
20190326 19:00:00,25
20190326 19:30:00,25
20190326 20:00:00,25
20190326 20:30:00,25
20190326 21:00:00,25
20190326 21:30:00,25
20190326 22:00:00,25
20190326 22:30:00,24
20190326 23:00:00,25
20190326 23:30:00,25
20190327 00:00:00,26
20190327 00:30:00,27
20190327 01:00:00,28
20190327 01:30:00,29
20190327 02:00:00,30
20190327 02:30:00,31
20190327 03:00:00,32
20190327 03:30:00,32
20190327 04:00:00,34
20190327 04:30:00,35
20190327 05:00:00,35
20190327 05:30:00,35
20190327 06:00:00,35
20190327 06:30:00,35
20190327 07:00:00,35
20190327 07:30:00,35
20190327 08:00:00,35
20190327 08:30:00,35
20190327 09:00:00,35
20190327 09:30:00,34
20190327 10:00:00,33
20190327 10:30:00,32
20190327 11:00:00,31
20190327 11:30:00,30
20190327 12:00:00,30
20190327 12:30:00,29
20190327 13:00:00,29
20190327 13:30:00,29
20190327 14:00:00,29
20190327 14:30:00,29
20190327 15:00:00,28
20190327 15:30:00,28
20190327 16:00:00,27
20190327 16:30:00,27
20190327 17:00:00,27
20190327 17:30:00,27
20190327 18:00:00,25
20190327 18:30:00,24
20190327 19:00:00,24
20190327 19:30:00,24
20190327 20:00:00,24
20190327 20:30:00,24
20190327 21:00:00,24
20190327 21:30:00,24
20190327 22:00:00,23
20190327 22:30:00,24
20190327 23:00:00,23
20190327 23:30:00,23
20190328 00:00:00,24
20190328 00:30:00,25
20190328 01:00:00,27
20190328 01:30:00,29
20190328 02:00:00,31
20190328 02:30:00,32
20190328 03:00:00,32
20190328 03:30:00,33
20190328 04:00:00,33
20190328 04:30:00,34
20190328 05:00:00,34
20190328 05:30:00,35
20190328 06:00:00,35
20190328 06:30:00,36
20190328 07:00:00,35
20190328 07:30:00,36
20190328 08:00:00,35
20190328 08:30:00,35
20190328 09:00:00,34
20190328 09:30:00,34
20190328 10:00:00,33
20190328 10:30:00,32
20190328 11:00:00,31
20190328 11:30:00,30
20190328 12:00:00,30
20190328 12:30:00,29
20190328 13:00:00,29
20190328 13:30:00,29
20190328 14:00:00,28
20190328 14:30:00,27
20190328 15:00:00,27
20190328 15:30:00,27
20190328 16:00:00,27
20190328 16:30:00,27
20190328 17:00:00,26
20190328 17:30:00,26
20190328 18:00:00,26
20190328 18:30:00,26
20190328 19:00:00,25
20190328 19:30:00,25
20190328 20:00:00,25
20190328 20:30:00,25
20190328 21:00:00,25
20190328 21:30:00,24
20190328 22:00:00,24
20190328 22:30:00,24
20190328 23:00:00,24
20190328 23:30:00,24
20190329 00:00:00,24
20190329 00:30:00,25
20190329 01:00:00,27
20190329 01:30:00,29
20190329 02:00:00,30
20190329 02:30:00,31
20190329 03:00:00,32
20190329 03:30:00,32
20190329 04:00:00,34
20190329 04:30:00,34
20190329 05:00:00,36
20190329 05:30:00,36
20190329 06:00:00,35
20190329 06:30:00,35
20190329 07:00:00,35
20190329 07:30:00,35
20190329 08:00:00,36
20190329 08:30:00,35
20190329 09:00:00,35
20190329 09:30:00,34
20190329 10:00:00,33
20190329 10:30:00,33
20190329 11:00:00,32
20190329 11:30:00,31
20190329 12:00:00,30
20190329 12:30:00,30
20190329 13:00:00,29
20190329 13:30:00,29
20190329 14:00:00,28
20190329 14:30:00,28
20190329 15:00:00,27
20190329 15:30:00,27
20190329 16:00:00,26
20190329 16:30:00,26
20190329 17:00:00,26
20190329 17:30:00,25
20190329 18:00:00,25
20190329 18:30:00,25
20190329 19:00:00,25
20190329 19:30:00,25
20190329 20:00:00,24
20190329 20:30:00,24
20190329 21:00:00,24
20190329 21:30:00,24
20190329 22:00:00,24
20190329 22:30:00,23
20190329 23:00:00,23
20190329 23:30:00,23
20190330 00:00:00,24
20190330 00:30:00,25
20190330 01:00:00,27
20190330 01:30:00,30
20190330 02:00:00,31
20190330 02:30:00,32
20190330 03:00:00,33
20190330 03:30:00,34
20190330 04:00:00,35
20190330 04:30:00,36
20190330 05:00:00,35
20190330 05:30:00,35
20190330 06:00:00,36
20190330 06:30:00,35
20190330 07:00:00,35
20190330 07:30:00,27
20190330 08:00:00,24
20190330 08:30:00,23
20190330 09:00:00,24
20190330 09:30:00,25
20190330 10:00:00,25
20190330 10:30:00,25
20190330 11:00:00,25
20190330 11:30:00,25
20190330 12:00:00,25
20190330 12:30:00,25
20190330 13:00:00,25
20190330 13:30:00,25
20190330 14:00:00,25
20190330 14:30:00,25
20190330 15:00:00,25
20190330 15:30:00,25
20190330 16:00:00,25
20190330 16:30:00,25
20190330 17:00:00,25
20190330 17:30:00,25
20190330 18:00:00,25
20190330 18:30:00,25
20190330 19:00:00,25
20190330 19:30:00,25
20190330 20:00:00,24
20190330 20:30:00,24
20190330 21:00:00,24
20190330 21:30:00,24
20190330 22:00:00,24
20190330 22:30:00,25
20190330 23:00:00,24
20190330 23:30:00,24
20190331 00:00:00,24
20190331 00:30:00,25
20190331 01:00:00,25
20190331 01:30:00,26
20190331 02:00:00,28
20190331 02:30:00,28
20190331 03:00:00,30
20190331 03:30:00,31
20190331 04:00:00,31
20190331 04:30:00,33
20190331 05:00:00,33
20190331 05:30:00,33
20190331 06:00:00,33
20190331 06:30:00,33
20190331 07:00:00,33
20190331 07:30:00,33
20190331 08:00:00,31
20190331 08:30:00,29
20190331 09:00:00,27
20190331 09:30:00,27
20190331 10:00:00,27
20190331 10:30:00,28
20190331 11:00:00,27
20190331 11:30:00,27
20190331 12:00:00,27
20190331 12:30:00,26
20190331 13:00:00,26
20190331 13:30:00,26
20190331 14:00:00,26
20190331 14:30:00,26
20190331 15:00:00,25
20190331 15:30:00,25
20190331 16:00:00,25
20190331 16:30:00,25
20190331 17:00:00,25
20190331 17:30:00,25
20190331 18:00:00,25
20190331 18:30:00,24
20190331 19:00:00,24
20190331 19:30:00,24
20190331 20:00:00,24
20190331 20:30:00,24
20190331 21:00:00,24
20190331 21:30:00,24
20190331 22:00:00,24
20190331 22:30:00,24
20190331 23:00:00,24
20190331 23:30:00,24
20190401 00:00:00,24
20190401 00:30:00,26
20190401 01:00:00,26
20190401 01:30:00,27
20190401 02:00:00,28
20190401 02:30:00,30
20190401 03:00:00,30
20190401 03:30:00,32
20190401 04:00:00,31
20190401 04:30:00,34
20190401 05:00:00,34
20190401 05:30:00,34
20190401 06:00:00,35
20190401 06:30:00,34
20190401 07:00:00,31
20190401 07:30:00,32
20190401 08:00:00,32
20190401 08:30:00,31
20190401 09:00:00,28
20190401 09:30:00,26
20190401 10:00:00,26
20190401 10:30:00,26
20190401 11:00:00,27
20190401 11:30:00,27
20190401 12:00:00,27
20190401 12:30:00,26
20190401 13:00:00,26
20190401 13:30:00,26
20190401 14:00:00,26
20190401 14:30:00,26
20190401 15:00:00,26
20190401 15:30:00,26
20190401 16:00:00,25
20190401 16:30:00,25
20190401 17:00:00,25
20190401 17:30:00,25
20190401 18:00:00,25
20190401 18:30:00,24
20190401 19:00:00,25
20190401 19:30:00,24
20190401 20:00:00,24
20190401 20:30:00,24
20190401 21:00:00,24
20190401 21:30:00,24
20190401 22:00:00,24
20190401 22:30:00,24
20190401 23:00:00,24
20190401 23:30:00,24
20190402 00:00:00,24
20190402 00:30:00,24
20190402 01:00:00,26
20190402 01:30:00,28
20190402 02:00:00,29
20190402 02:30:00,30
20190402 03:00:00,31
20190402 03:30:00,32
20190402 04:00:00,32
20190402 04:30:00,33
20190402 05:00:00,33
20190402 05:30:00,34
20190402 06:00:00,34
20190402 06:30:00,35
20190402 07:00:00,35
20190402 07:30:00,35
20190402 08:00:00,35
20190402 08:30:00,34
20190402 09:00:00,33
20190402 09:30:00,32
20190402 10:00:00,31
20190402 10:30:00,30
20190402 11:00:00,30
20190402 11:30:00,28
20190402 12:00:00,27
20190402 12:30:00,27
20190402 13:00:00,27
20190402 13:30:00,26
20190402 14:00:00,26
20190402 14:30:00,26
20190402 15:00:00,26
20190402 15:30:00,26
20190402 16:00:00,26
20190402 16:30:00,25
20190402 17:00:00,25
20190402 17:30:00,25
20190402 18:00:00,25
20190402 18:30:00,25
20190402 19:00:00,25
20190402 19:30:00,25
20190402 20:00:00,25
20190402 20:30:00,25
20190402 21:00:00,25
20190402 21:30:00,25
20190402 22:00:00,25
20190402 22:30:00,24
20190402 23:00:00,24
20190402 23:30:00,24
20190403 00:00:00,25
20190403 00:30:00,26
20190403 01:00:00,27
20190403 01:30:00,28
20190403 02:00:00,29
20190403 02:30:00,30
20190403 03:00:00,31
20190403 03:30:00,33
20190403 04:00:00,33
20190403 04:30:00,33
20190403 05:00:00,32
20190403 05:30:00,27
20190403 06:00:00,29
20190403 06:30:00,29
20190403 07:00:00,29
20190403 07:30:00,30
20190403 08:00:00,30
20190403 08:30:00,29
20190403 09:00:00,28
20190403 09:30:00,25
20190403 10:00:00,24
20190403 10:30:00,24
20190403 11:00:00,23
20190403 11:30:00,23
20190403 12:00:00,23
20190403 12:30:00,24
20190403 13:00:00,24
20190403 13:30:00,24
20190403 14:00:00,24
20190403 14:30:00,24
20190403 15:00:00,24
20190403 15:30:00,24
20190403 16:00:00,24
20190403 17:00:00,24
20190403 17:30:00,24
20190403 18:00:00,24
20190403 18:30:00,24
20190403 19:00:00,24
20190403 19:30:00,24
20190403 20:00:00,24
20190403 20:30:00,24
20190403 21:00:00,23
20190403 21:30:00,23
20190403 22:00:00,23
20190403 22:30:00,23
20190403 23:00:00,23
20190403 23:30:00,23
20190404 00:00:00,24
20190404 00:30:00,25
20190404 01:00:00,26
20190404 01:30:00,28
20190404 02:00:00,28
20190404 02:30:00,30
20190404 03:00:00,31
20190404 03:30:00,32
20190404 04:00:00,32
20190404 04:30:00,32
20190404 05:00:00,33
20190404 05:30:00,34
20190404 06:00:00,34
20190404 06:30:00,34
20190404 07:00:00,34
20190404 07:30:00,34
20190404 08:00:00,34
20190404 08:30:00,34
20190404 09:00:00,34
20190404 09:30:00,33
20190404 10:00:00,32
20190404 10:30:00,31
20190404 11:00:00,30
20190404 11:30:00,30
20190404 12:00:00,29
20190404 12:30:00,29
20190404 13:00:00,28
20190404 13:30:00,28
20190404 14:00:00,28
20190404 14:30:00,28
20190404 15:00:00,27
20190404 15:30:00,27
20190404 16:00:00,27
20190404 16:30:00,27
20190404 17:00:00,27
20190404 17:30:00,26
20190404 18:00:00,25
20190404 18:30:00,25
20190404 19:00:00,25
20190404 19:30:00,25
20190404 20:00:00,25
20190404 20:30:00,25
20190404 21:00:00,24
20190404 21:30:00,24
20190404 22:00:00,24
20190404 22:30:00,24
20190404 23:00:00,24
20190404 23:30:00,24
20190405 00:00:00,24
20190405 00:30:00,25
20190405 01:00:00,27
20190405 01:30:00,28
20190405 02:00:00,29
20190405 02:30:00,30
20190405 03:00:00,31
20190405 03:30:00,32
20190405 04:00:00,32
20190405 04:30:00,33
20190405 05:00:00,33
20190405 05:30:00,34
20190405 06:00:00,34
20190405 06:30:00,34
20190405 07:00:00,34
20190405 07:30:00,34
20190405 08:00:00,35
20190405 08:30:00,34
20190405 09:00:00,34
20190405 09:30:00,34
20190405 10:00:00,34
20190405 10:30:00,33
20190405 11:00:00,32
20190405 11:30:00,31
20190405 12:00:00,30
20190405 12:30:00,29
20190405 13:00:00,29
20190405 13:30:00,28
20190405 14:00:00,27
20190405 14:30:00,26
20190405 15:00:00,26
20190405 15:30:00,26
20190405 16:00:00,26
20190405 16:30:00,26
20190405 17:00:00,26
20190405 17:30:00,25
20190405 18:00:00,26
20190405 18:30:00,26
20190405 19:00:00,25
20190405 19:30:00,25
20190405 20:00:00,25
20190405 20:30:00,25
20190405 21:00:00,24
20190405 21:30:00,24
20190405 22:00:00,24
20190405 22:30:00,24
20190405 23:00:00,24
20190405 23:30:00,24
20190406 00:00:00,25
20190406 00:30:00,26
20190406 01:00:00,28
20190406 01:30:00,29
20190406 02:00:00,31
20190406 02:30:00,32
20190406 03:00:00,32
20190406 03:30:00,33
20190406 04:00:00,34
20190406 04:30:00,33
20190406 05:00:00,33
20190406 05:30:00,34
20190406 06:00:00,34
20190406 06:30:00,35
20190406 07:00:00,34
20190406 07:30:00,34
20190406 08:00:00,34
20190406 08:30:00,34
20190406 09:00:00,34
20190406 09:30:00,33
20190406 10:00:00,33
20190406 10:30:00,33
20190406 11:00:00,32
20190406 11:30:00,31
20190406 12:00:00,30
20190406 12:30:00,29
20190406 13:00:00,29
20190406 13:30:00,29
20190406 14:00:00,29
20190406 14:30:00,29
20190406 15:00:00,29
20190406 15:30:00,28
20190406 16:00:00,27
20190406 16:30:00,27
20190406 17:00:00,27
20190406 17:30:00,27
20190406 18:00:00,26
20190406 18:30:00,26
20190406 19:00:00,25
20190406 19:30:00,26
20190406 20:00:00,26
20190406 20:30:00,26
20190406 21:00:00,25
20190406 21:30:00,25
20190406 22:00:00,25
20190406 22:30:00,25
20190406 23:00:00,25
20190406 23:30:00,27
20190407 00:00:00,26
20190407 00:30:00,27
20190407 01:00:00,28
20190407 01:30:00,29
20190407 02:00:00,30
20190407 02:30:00,31
20190407 03:00:00,31
20190407 03:30:00,33
20190407 04:00:00,33
20190407 04:30:00,34
20190407 05:00:00,34
20190407 05:30:00,34
20190407 06:00:00,35
20190407 06:30:00,35
20190407 07:00:00,35
20190407 07:30:00,36
20190407 08:00:00,35
20190407 08:30:00,34
20190407 09:00:00,33
20190407 09:30:00,33
20190407 10:00:00,33
20190407 10:30:00,31
20190407 11:00:00,31
20190407 11:30:00,30
20190407 12:00:00,30
20190407 12:30:00,29
20190407 13:00:00,29
20190407 13:30:00,29
20190407 14:00:00,29
20190407 14:30:00,29
20190407 15:00:00,29
20190407 15:30:00,28
20190407 16:00:00,28
20190407 16:30:00,28
20190407 17:00:00,28
20190407 17:30:00,28
20190407 18:00:00,27
20190407 18:30:00,27
20190407 19:00:00,27
20190407 19:30:00,26
20190407 20:00:00,26
20190407 20:30:00,26
20190407 21:00:00,26
20190407 21:30:00,26
20190407 22:00:00,26
20190407 22:30:00,26
20190407 23:00:00,25
20190407 23:30:00,26
20190408 00:00:00,26
20190408 00:30:00,28
20190408 01:00:00,29
20190408 01:30:00,30
20190408 02:00:00,30
20190408 02:30:00,32
20190408 03:00:00,31
20190408 03:30:00,32
20190408 04:00:00,32
20190408 04:30:00,32
20190408 05:00:00,33
20190408 05:30:00,34
20190408 06:00:00,34
20190408 06:30:00,35
20190408 07:00:00,34
20190408 07:30:00,35
20190408 08:00:00,35
20190408 08:30:00,35
20190408 09:00:00,34
20190408 09:30:00,34
20190408 10:00:00,33
20190408 10:30:00,32
20190408 11:00:00,32
20190408 11:30:00,31
20190408 12:00:00,30
20190408 12:30:00,30
20190408 13:00:00,29
20190408 13:30:00,29
20190408 14:00:00,29
20190408 14:30:00,29
20190408 15:00:00,28
20190408 15:30:00,27
20190408 16:00:00,27
20190408 16:30:00,27
20190408 17:00:00,27
20190408 17:30:00,27
20190408 18:00:00,26
20190408 18:30:00,26
20190408 19:00:00,26
20190408 19:30:00,25
20190408 20:00:00,25
20190408 20:30:00,25
20190408 21:00:00,24
20190408 21:30:00,25
20190408 22:00:00,24
20190408 22:30:00,24
20190408 23:00:00,24
20190408 23:30:00,24
20190409 00:00:00,24
20190409 00:30:00,26
20190409 01:00:00,27
20190409 01:30:00,28
20190409 02:00:00,29
20190409 02:30:00,30
20190409 03:00:00,31
20190409 03:30:00,32
20190409 04:00:00,32
20190409 04:30:00,33
20190409 05:00:00,33
20190409 05:30:00,33
20190409 06:00:00,33
20190409 06:30:00,32
20190409 07:00:00,33
20190409 07:30:00,33
20190409 08:00:00,33
20190409 08:30:00,33
20190409 09:00:00,32
20190409 09:30:00,32
20190409 10:00:00,31
20190409 10:30:00,31
20190409 11:00:00,31
20190409 11:30:00,30
20190409 12:00:00,29
20190409 12:30:00,29
20190409 13:00:00,28
20190409 13:30:00,28
20190409 14:00:00,28
20190409 14:30:00,28
20190409 15:00:00,26
20190409 15:30:00,26
20190409 16:00:00,26
20190409 16:30:00,26
20190409 17:00:00,26
20190409 17:30:00,25
20190409 18:00:00,25
20190409 18:30:00,25
20190409 19:00:00,24
20190409 19:30:00,24
20190409 20:30:00,24
20190409 21:00:00,24
20190409 21:30:00,24
20190409 22:00:00,24
20190409 22:30:00,24
20190409 23:00:00,23
20190409 23:30:00,24
20190410 00:00:00,25
20190410 00:30:00,26
20190410 01:00:00,27
20190410 01:30:00,28
20190410 02:00:00,30
20190410 02:30:00,29
20190410 03:00:00,31
20190410 03:30:00,31
20190410 04:00:00,32
20190410 04:30:00,32
20190410 05:00:00,32
20190410 05:30:00,33
20190410 06:00:00,33
20190410 06:30:00,32
20190410 07:00:00,33
20190410 07:30:00,33
20190410 08:00:00,33
20190410 08:30:00,33
20190410 09:00:00,32
20190410 09:30:00,32
20190410 10:00:00,31
20190410 10:30:00,31
20190410 11:00:00,30
20190410 11:30:00,30
20190410 12:00:00,29
20190410 12:30:00,29
20190410 13:00:00,29
20190410 13:30:00,29
20190410 14:00:00,28
20190410 14:30:00,28
20190410 15:00:00,28
20190410 15:30:00,28
20190410 16:00:00,28
20190410 16:30:00,28
20190410 17:00:00,28
20190410 17:30:00,27
20190410 18:00:00,27
20190410 18:30:00,26
20190410 19:00:00,26
20190410 19:30:00,26
20190410 20:00:00,26
20190410 20:30:00,25
20190410 21:00:00,25
20190410 21:30:00,25
20190410 22:00:00,25
20190410 22:30:00,25
20190410 23:00:00,25
20190410 23:30:00,25
20190411 00:00:00,25
20190411 00:30:00,26
20190411 01:00:00,27
20190411 01:30:00,28
20190411 02:00:00,29
20190411 02:30:00,30
20190411 03:00:00,31
20190411 03:30:00,31
20190411 04:00:00,32
20190411 04:30:00,32
20190411 05:00:00,33
20190411 05:30:00,33
20190411 06:00:00,33
